language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,f6546c459cdd527f,smolsent:10,"She can do things with her tongue most of us can't even fathom, like touch her elbow or lick her own ear.",Kikongo ya Leta,"Ti ludimi na yandi, yandi lenda sala bima yina bantu mingi na kati na beto lenda mona kaka na ndosi, bonso kusimba coude na yandi to kulekita dikutu na yandi mosi.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,efd1a1bf93b921d5,smolsent:11,"He ran a dairy herd, kept sheep, and grew potatoes, cereals, and wheat-straw for thatching.",Kikongo ya Leta,"Yandi kele bambisi ya ke basisaka mabele, ke sansaka mameme, kele ti bilanga ya mbala, ya ba cereales mpi ble sambu na nyanga.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,0b21dd7403114f7b,smolsent:12,"Each step unleashed a waft of that divine scent, filling my lungs with pure bliss.",Kikongo ya Leta,"Konso kitambi vandaka kubasisa nsudi bonso ya me katuka na nzambi, mpi kufulusa ba poumons na mono ti kiese ya masonga.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,e2ee068c4ac37f40,smolsent:13,Lower population means a lower chance of having an accident in addition to fewer liability claims.,Kikongo ya Leta,Kuvanda ti bantu mingi ve ke tendula mabaku fioti ya kusala ba aksida mpi mambu fioti ya kusambisa.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,11c4af84f1e4725a,smolsent:14,We’ll be glad to provide expert advice to assist you with how much you can comfortably afford to borrow.,Kikongo ya Leta,Beto ta sepela kupesa bandongisila ya mbote sambu na kusadisa beno na kuzaba ntalu ya mbongo yina beno lenda kudefa.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,32cc0019b69f3c48,smolsent:15,"The works span the gamut from medicine to astronomy, from Quranic exegesis to philosophy and poetry.",Kikongo ya Leta,"Bisalu ke yantika na mambu ya kimunganga tii na astronomi, na nzayilu ya qoran tii na filozofi mpi mambu ya bapoemi.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,1d9cc7cc0b3832fa,smolsent:16,"Adaptability - flexible, agile mindset, optimistic approach;",Kikongo ya Leta,"Kuyikana - kuvanda ve mambu ngolo, kuzaba bangindu, bangindu ya mbote;",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,e226d2ef41e1ad18,smolsent:17,"Being grateful is showing appreciation with kindness, whereas being thankful is simply being pleased and relieved.",Kikongo ya Leta,"Kupesa matondo kele kumonisa nde nge me sepela ti diambu mosi ya mbote, kansi kupesa ntonda kele kaka kusepla mpi kuwa kiese.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,3f6cdb85a9a1a047,smolsent:18,"Add these ingredients: oil, white wine vinegar, salt, and freshly ground black pepper.",Kikongo ya Leta,"Yika bima yai: matungulu, vinaigre ya vinu ya mpembe, mungwa mpi pidipidi ya mubisu ya ndombe.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,d5b621b4cd7afd8f,smolsent:19,Make the best of it before we depart for the airport in the early afternoon and bid farewell to Mauritius.,Kikongo ya Leta,Sadila yo mbote na ntwala nde beto kwenda na aeroport na bangunga ya ntete ya nima ya midi mpi kubikisa Maurice.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,8c96576a620e9c5f,smolsent:20,"With amazing enthusiasm they are at work, and wherever I pass they wave and greet with a loud call.",Kikongo ya Leta,"Ti kiese ya mingi bo ke salaka kisalu, mpi konso ntangu ya mono ke lutaka bo ke pesaka mono mbote ya masuwa mpi ke bingaka ndinga ya ngolo.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,07ae2281b6581bde,smolsent:21,"He is a symbol of a passionate but very frustrated, even misguided, leader.",Kikongo ya Leta,"Yandi kele kidimbu ya mfumu ya kele ti nzala ya ngolo kansi ya me lembaka nitu, nkutu ya kele ti bangindu ya mbi.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,a416e5c6a445a9cc,smolsent:22,"The book's title was ""Time to Assess Invalid Ideas.""",Kikongo ya Leta,"Ntu-diambu ya mukanda kuvandaka ""ntangu ya kutadila bangindu ya mbote ve""",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,5a063f167b2cd4bd,smolsent:23,"Therefore, before you take on a permanent relationship, consider a trial run.",Kikongo ya Leta,"Yo yina, na ntwala ya kundima kuzolana ya ntangu yonso, meka yawu ntete.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,f2260f89f6368879,smolsent:24,"Hence, every food item made of grain got scarcer, rural income declined, and every farmer fell deeper into debt.",Kikongo ya Leta,"Yo yina konso madia ya me salama na mbuma ke monanaka ve mingi, mbongo ya bima ya bwala kitaka, mpi konso muntu ya ke salaka bilanga kumaka ti bamfuka mingi.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,a063c7d73c83815a,smolsent:25,The peculiar thing about a trauma anniversary is that you share it with someone horrible.,Kikongo ya Leta,Kima ya mfunu ya me tadila lubutuku ya diambu ya nku kele nde nge ke kabula yo ti muntu mosi ya imbi.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,7e27f2e1ce749abb,smolsent:26,"Buddha, in one of his famous quotes, pointed out that the origin of suffering is precisely attachment.",Kikongo ya Leta,"Budha, na diambu mosi ya yandi tubaka, monisaka nde kisina ya bampasi kele kibeni kukangama ti muntu to kima.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,363f0805eed339d9,smolsent:27,But I forgot the initially set password with all the excitement.,Kikongo ya Leta,Kansi mono vilaka mot de passe yina mono salaka ti kiese yonso.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,afdb65867b75b5cd,smolsent:28,"Standard glow paint, weather-resistant acrylic paint brand delivering rich bold color markers!",Kikongo ya Leta,"Mukubu ya ngolo ya standard, modele ya mukubu ya ke katukaka ve na masa yina kele ti mukubu ya ngolo kibeni!",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,f00f6f7817f02334,smolsent:29,Neither row number nor column letter in an absolute reference will change.,Kikongo ya Leta,Yawu kuvanda nimero ya ndonga to mukanda na referansi mosi ya ngolo ta soba.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,4f0ba5ae94dc2f45,smolsent:30,"Thus, the connection between relationship status and exercise has received significant research attention.",Kikongo ya Leta,"Yawu yina, kuwakana ya kele na kati ya statut ya zola mpi ngalasisi, bantu ya ke salaka bansosa me tudila yo dikebi mingi.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,6514ad5255d442e4,smolsent:31,"We treat behavioral problems, emotional distress, cognitive loss, prolonged grief reactions, and severe mental illness.",Kikongo ya Leta,"Beto ke sansaka mambu ya bikalulu, mpasi ya mawi, kuvidisa mayele, mawa ya ke zinga mingi mpi maladi ya ngolo ya ntu.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,1fa1f785375a3079,smolsent:32,"So, considering the ratio of net value added to gross output does not yield a complete picture.",Kikongo ya Leta,"Yo yina, kutadila mwayene ya valeur nette ya bo me yika na produit brute ke sadisaka ve na kubakisa mambu mbote-mbote.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,6745702866cd3939,smolsent:33,You can also work with a virtual assistant or someone in your company who can create your resume from scratch.,Kikongo ya Leta,Nge lenda kuvanda mpi ti nsadisi ya internet to muntu ya nkaka ya kompani na beno yina lenda sonika cv na nge katuka luyantiku.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,9ffa772631264a07,smolsent:34,"Fabulous amenities including resort style pool, fitness center, club room and outdoor entertainment area.",Kikongo ya Leta,"Banzo ya kitoko kele ti piscine ya mbote, kisika ya kukumisa nitu ngolo, nzo ya club mpi kisika ya bansaka na nganda.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,5aaff2240387c424,smolsent:35,The grave-digging is a very important aspect of the Koireng funeral ceremony.,Kikongo ya Leta,Kisalu ya kutimuna maziamu kele kitini ya mbalu mingi ya mambu ya kuzika bamvimbu ya ba Koreing.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,b89fd1d727a667d0,smolsent:36,"As images of the perfectly rational Creator, humans strive for internal consistency.",Kikongo ya Leta,"Bonso kifwanisu ya Ngangi yina me kuzaba kisalu, bantu ke mekaka kusala mambu kiteso mosi.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,fe51c7519823467b,smolsent:37,At thirty years of age a girl is actually currently 15 years past her child-bearing prime.,Kikongo ya Leta,"Na bamvula makumi tatu, mwana ya nkento ke vandaka me luta deja kileka na yandi banda bamvula 15.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,8ac6fd423a2b3c4c,smolsent:38,"Half of Hook’s crew was already gone, and the remaining few were so drunk they could barely stand.",Kikongo ya Leta,"Ndambu ya bantu ya Hook vandaka me kwenda deja, mpi bayina kubikalaka lawukaka malafu mingi yo yina bo lendaka ve kutelama.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,be7af2a2971a0398,smolsent:39,"He's fun, funny, clever, generous and absolutely wonderful company.",Kikongo ya Leta,"Yandi ke sekisaka, ke mbote, mayele, ke kabaka mpi kele nduku ya mbote kibeni.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,85ff8c23cc311cae,smolsent:40,"Imagine not worrying about urinary tract infection, painful bladder stones, or aggressive kidney diseases.",Kikongo ya Leta,"Meka kuyindula nge ke kudiyangisa ve sambu na maladi ya masuba, mpasi ya vessie to maladi ya ngolo ya rein.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,e5e880a5c2b8d307,smolsent:41,I was proud to beat my opponent with a witness present.,Kikongo ya Leta,Mono vandaka ti lukumu ya kubula mbeni na mono ntangu muntu mosi vandaka kutala.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,002c468725213877,smolsent:42,Treatment options depend on the duration or frequency of ear symptoms.,Kikongo ya Leta,Mabaku ya lusansu ke tadila durée to mbala yina nge mona bidimbu ya maladi ya makutu.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,4f87f5fefffc4375,smolsent:43,This Toyota facility employed approximately 150 employees during the beginning of its operation.,Kikongo ya Leta,Izine yai ya Toyoka vandaka ti bantu ya kisalu kiteso ya 150 ntangu bo yantikaka bisalu na yo.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,0a81e859c62706b7,smolsent:44,Who can forget the oreo cookie and peanut butter challenge?,Kikongo ya Leta,Nani lenda kuvila kutesana na kati ya biscuit ya oreo mpi mwamba ya nguba?,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,fb428680148e47b0,smolsent:45,"Furthermore, sweep, dust, or vacuum it regularly and occasionally wipe your cork flooring with a damp mop.",Kikongo ya Leta,"Diaka, komba, yobisa to katula pusiere mbala na mbala mpi bantangu ya nkaka na pavema ti lele ya madidi.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,16a1f833e3b5a140,smolsent:46,"For a while, I was like the parrot trapped in the corporate cage of money and a prosperous future.",Kikongo ya Leta,"Sambu ndambu ya ntangu, mono kuvandaka bonso tiaku ya me kukangama na mutambu ya mbongo mpi ya kimvwama ya avenire.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,4ae271fb148373c6,smolsent:47,"During their extended game of tag, one of them darted inside a small cave near the summit of an unknown hill.",Kikongo ya Leta,"Na ntangu ya nsaka ya kutula bidimbu, mosi na kati na bo kotaka na kati ya dibulu ya fioti pene ya nsongi ya ngumba me zabana ve.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,9d310481c1aafef3,smolsent:48,"Either abandon the thread, admit defeat, or continue digging yourself into this hole.",Kikongo ya Leta,"Yambula diambu yina, ndima kubela to landa kutimuna nge mosi na dibulu yai.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,edb715d8893e0b3c,smolsent:49,"Due to this fact, it is usually crucial to track down a subject that you are passionate about.",Kikongo ya Leta,"Sambu na dikambu yai, yo ke vandaka mbala mingi mfunu na kulandila diambu yina nge ke zolaka mingi.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,1b2c2f96320e7fdb,smolsent:50,"Let’s reject, break and bind the forces that seek to control and pervert the destiny of Nigeria.",Kikongo ya Leta,"Bika beto buya, kuzenga mpi kukanga bangolo yina ke sosaka kuyala mpi kubebisa destin ya insi Nigeria.",sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,7ce990461b87bcb6,smolsent:51,This particular sunset (header photo) appeared during our recent brief warm spell.,Kikongo ya Leta,Kudinda ya ntangu yai ya kitoko (kifwanisu ya kele na zulu) monanaka na nsungi ya fioti ya ntangu ya ngolo ya ntama ve.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,e942a241c87e9fa3,smolsent:52,Some might prefer early morning while others prefer late night.,Kikongo ya Leta,Bantu ya nkaka lenda sepela ti mene-mene kansi bankaka lenda zola bansuka ya nkokila.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
Kikongo ya Leta,ktu,Kituba (DRC),Western DRC,Google SMOL SmolSent en_ktu,https://huggingface.co/datasets/google/smol,2026-08-21,65c3af0cd4a9607c,smolsent:53,The injured boy lost consciousness and fell to the pavement and his blood imbued the road dust.,Kikongo ya Leta,Mwana ya bakala yina kulwalaka vidisaka mabanza mpi bwaka na ntoto ebuna menga na yandi kangamaka na putulu na nzila.,sentence,general,CC BY 4.0,verified_source,smol_ktu_known_quality_warning,Authentic SMOL source accepted as supplied; retain known Kituba quality warning.
